direction_group,layer,seed,signal_scale,sae_latents,l1_coef,condition,mean_recovery,median_recovery,min_recovery,max_recovery,frac_recovered,mean_snr
random,4,0,0.05,512,0.001,standard_L1_K512_mixed,0.054052785892982194,0.05257818848453599,0.045484164099135256,0.07566094163584638,0.0,0.0
random,4,0,0.05,512,0.001,topK20_K512_mixed,0.05232026556797462,0.050514872589196735,0.03601920447502532,0.07332909043017553,0.0,0.0
random,4,0,0.05,512,0.001,delta_K512,0.9936875259708472,0.9937309096803256,0.9929337975488076,0.994331611564139,1.0,0.0
random,4,0,0.05,512,0.001,random_label_control,0.039184277226685174,0.038553878657012125,0.018251042160498828,0.06400589195904956,0.0,0.0
random,4,0,0.05,512,0.001,random_pair_delta_control,0.05454535905799618,0.04981881819570151,0.0439751633250114,0.0744266819120648,0.0,0.0
random,4,1,0.05,512,0.001,standard_L1_K512_mixed,0.05281604106984862,0.051314165859681085,0.04413889910681529,0.062170742201107534,0.0,0.0
random,4,1,0.05,512,0.001,topK20_K512_mixed,0.053718599448858394,0.05393638480407167,0.041459162150801726,0.06843478373227375,0.0,0.0
random,4,1,0.05,512,0.001,delta_K512,0.99399132101081,0.9939212025375712,0.9936543649680262,0.9945018701719966,1.0,0.0
random,4,1,0.05,512,0.001,random_label_control,0.035476461173805235,0.03380132213363583,0.02081822407849081,0.04747773389923581,0.0,0.0
random,4,1,0.05,512,0.001,random_pair_delta_control,0.05557844188003567,0.05379833886295425,0.045747285082052676,0.06880710824121061,0.0,0.0
random,4,2,0.05,512,0.001,standard_L1_K512_mixed,0.0522815661793994,0.049333933958532555,0.04301058371658952,0.07584914710115852,0.0,0.0
random,4,2,0.05,512,0.001,topK20_K512_mixed,0.05464717206009534,0.05364744162096967,0.042834715414673034,0.07357276578814351,0.0,0.0
random,4,2,0.05,512,0.001,delta_K512,0.9935301221827109,0.9935839064935692,0.9930723371147326,0.9939812447280837,1.0,0.0
random,4,2,0.05,512,0.001,random_label_control,0.035117113732113354,0.03283785643093157,0.025588485621486214,0.053985098933358636,0.0,0.0
random,4,2,0.05,512,0.001,random_pair_delta_control,0.051748439696704326,0.050584107970660694,0.04405086674938225,0.06371684784369447,0.0,0.0
random,4,0,0.05,2048,0.001,standard_L1_K2048_mixed,0.05846154167638788,0.05661291495661577,0.049048348418150194,0.07312952097848287,0.0,0.0
random,4,0,0.05,2048,0.001,topK20_K2048_mixed,0.05755885732996309,0.0562517186338088,0.04157501133253668,0.07352278240581152,0.0,0.0
random,4,0,0.05,2048,0.001,delta_K2048,0.9942690707622148,0.9942406116650243,0.9933166563053174,0.9951758860769302,1.0,0.0
random,4,0,0.05,2048,0.001,random_label_control,0.04252691256364258,0.03970528848568905,0.026589565578759092,0.06583619795878744,0.0,0.0
random,4,0,0.05,2048,0.001,random_pair_delta_control,0.058200307231274596,0.05955147912504027,0.044359533570502235,0.07409349368497624,0.0,0.0
random,4,1,0.05,2048,0.001,standard_L1_K2048_mixed,0.06207404345491313,0.06190779768565882,0.05603207677408862,0.06793790732907527,0.0,0.0
random,4,1,0.05,2048,0.001,topK20_K2048_mixed,0.0647248304316734,0.06332721423676922,0.05418135345784462,0.07875870906420063,0.0,0.0
random,4,1,0.05,2048,0.001,delta_K2048,0.9943558521594547,0.9943028278577042,0.993941925231484,0.9950489526107124,1.0,0.0
random,4,1,0.05,2048,0.001,random_label_control,0.041776348577555,0.042793806557818614,0.029124266367040953,0.053476595281224365,0.0,0.0
random,4,1,0.05,2048,0.001,random_pair_delta_control,0.06672800601416942,0.06720028300058804,0.049282619147060606,0.0786130985538711,0.0,0.0
random,4,2,0.05,2048,0.001,standard_L1_K2048_mixed,0.05896297335355344,0.05822363306335488,0.051894858285031105,0.06876967925235553,0.0,0.0
random,4,2,0.05,2048,0.001,topK20_K2048_mixed,0.061263045221718306,0.05705411051418731,0.05340721692213098,0.08031628506074223,0.0,0.0
random,4,2,0.05,2048,0.001,delta_K2048,0.9938367172321847,0.9938236278434247,0.9934523187958555,0.9944011223190953,1.0,0.0
random,4,2,0.05,2048,0.001,random_label_control,0.03840977144465086,0.03882275417746106,0.03140148291884051,0.04565749049518253,0.0,0.0
random,4,2,0.05,2048,0.001,random_pair_delta_control,0.05861923027672342,0.0561480989369991,0.05156194221078007,0.07444520611859588,0.0,0.0
random,4,0,0.1,512,0.001,standard_L1_K512_mixed,0.05439532145130386,0.05387000957012328,0.04722280512715316,0.07594893504606642,0.0,0.0
random,4,0,0.1,512,0.001,topK20_K512_mixed,0.05304134078066244,0.05223818295739392,0.037606563518328515,0.07698905025134788,0.0,0.0
random,4,0,0.1,512,0.001,delta_K512,0.9935367052103933,0.993575090458453,0.9925556713878205,0.994388477036175,1.0,0.0
random,4,0,0.1,512,0.001,random_label_control,0.04370650655488044,0.04692960207874651,0.023845970880098325,0.06401275496577871,0.0,0.0
random,4,0,0.1,512,0.001,random_pair_delta_control,0.054447254474204156,0.049846985358656885,0.044448966943763164,0.0747772305505704,0.0,0.0
random,4,1,0.1,512,0.001,standard_L1_K512_mixed,0.05334513223630587,0.05109704773320946,0.04423473398191122,0.06351309278821997,0.0,0.0
random,4,1,0.1,512,0.001,topK20_K512_mixed,0.05287431462338778,0.053415685249704345,0.04533210186028511,0.059850561300691274,0.0,0.0
random,4,1,0.1,512,0.001,delta_K512,0.9938494328897189,0.9938849230827477,0.9932771322793928,0.9942862399510959,1.0,0.0
random,4,1,0.1,512,0.001,random_label_control,0.03543972913534232,0.03320046853912699,0.022873090170497677,0.04746444775575347,0.0,0.0
random,4,1,0.1,512,0.001,random_pair_delta_control,0.05544459555266856,0.05520781572566048,0.04710741314309505,0.0671766298472387,0.0,0.0
random,4,2,0.1,512,0.001,standard_L1_K512_mixed,0.0522244337084913,0.050118306595849184,0.043548691732031915,0.07627088984810211,0.0,0.0
random,4,2,0.1,512,0.001,topK20_K512_mixed,0.052469572595773485,0.054216777912882916,0.04264566375643651,0.0568019455195387,0.0,0.0
random,4,2,0.1,512,0.001,delta_K512,0.9936070956479505,0.9937055181467631,0.9930924123846165,0.9938376280693724,1.0,0.0
random,4,2,0.1,512,0.001,random_label_control,0.035783792373628366,0.03330329218108224,0.025590360935595753,0.04865514097818828,0.0,0.0
random,4,2,0.1,512,0.001,random_pair_delta_control,0.051051749268064085,0.048354980059358815,0.04472084451253251,0.06309269645697382,0.0,0.0
random,4,0,0.1,2048,0.001,standard_L1_K2048_mixed,0.05948326225629976,0.05712070874567142,0.047116952948955786,0.07341811571083055,0.0,0.0
random,4,0,0.1,2048,0.001,topK20_K2048_mixed,0.05862746446208249,0.05697868219333374,0.0536941502476624,0.07609326097364807,0.0,0.0
random,4,0,0.1,2048,0.001,delta_K2048,0.9938487951073032,0.9938489477146231,0.9934329565655107,0.9943180269152103,1.0,0.0
random,4,0,0.1,2048,0.001,random_label_control,0.041239012450542054,0.038754913505407294,0.025052076598119855,0.06401466720823062,0.0,0.0
random,4,0,0.1,2048,0.001,random_pair_delta_control,0.05812021137986526,0.05904017244953944,0.044110978930581815,0.07232904491782881,0.0,0.0
random,4,1,0.1,2048,0.001,standard_L1_K2048_mixed,0.06208227560821487,0.06339833456391952,0.05493733949303059,0.06926331504579042,0.0,0.0
random,4,1,0.1,2048,0.001,topK20_K2048_mixed,0.0759620427350193,0.0761511225428339,0.05734905778942082,0.09833516263760289,0.0,0.0
random,4,1,0.1,2048,0.001,delta_K2048,0.9941103471068654,0.9941550111384522,0.9938007937710986,0.9945193021778569,1.0,0.0
random,4,1,0.1,2048,0.001,random_label_control,0.040723096074012435,0.04240390456361277,0.02845881214065022,0.05246192419057177,0.0,0.0
random,4,1,0.1,2048,0.001,random_pair_delta_control,0.06605006792549077,0.0671856516885972,0.04698002203010873,0.07898496344300526,0.0,0.0
random,4,2,0.1,2048,0.001,standard_L1_K2048_mixed,0.05951124427431849,0.059437320620529394,0.04971052829921206,0.07336412779870082,0.0,0.0
random,4,2,0.1,2048,0.001,topK20_K2048_mixed,0.056861490832346095,0.05422964680946851,0.04691085995129883,0.07528358279960394,0.0,0.0
random,4,2,0.1,2048,0.001,delta_K2048,0.9936683203201035,0.9937187630079266,0.9932605060811917,0.9940164480146609,1.0,0.0
random,4,2,0.1,2048,0.001,random_label_control,0.03590090482900816,0.03513558449381558,0.02637156075935624,0.044000261171790234,0.0,0.0
random,4,2,0.1,2048,0.001,random_pair_delta_control,0.0609391652905449,0.05845329690055735,0.05042453426680139,0.07632486911241773,0.0,0.0
weak,8,0,0.005,512,0.001,standard_L1_K512_mixed,0.05815941288812547,0.058577658013212616,0.03282544500347044,0.07562399580639677,0.0,3.4219999999999997
weak,8,0,0.005,512,0.001,topK20_K512_mixed,0.055237300982980096,0.056462620935447794,0.03742107972859165,0.06395461369534301,0.0,3.4219999999999997
weak,8,0,0.005,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,0,0.005,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,0,0.005,512,0.001,random_pair_delta_control,0.057019262943657265,0.05643389298107847,0.04370516202406377,0.07232344546254657,0.0,3.4219999999999997
weak,8,1,0.005,512,0.001,standard_L1_K512_mixed,0.05724097339204119,0.05699269548697937,0.04934837801970563,0.0668148805890948,0.0,3.4219999999999997
weak,8,1,0.005,512,0.001,topK20_K512_mixed,0.059349045260445966,0.05529398973683064,0.04663340603788209,0.09512315234103398,0.0,3.4219999999999997
weak,8,1,0.005,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,1,0.005,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,1,0.005,512,0.001,random_pair_delta_control,0.05635898572521368,0.059101950898199446,0.04076469610457665,0.06421805419316026,0.0,3.4219999999999997
weak,8,2,0.005,512,0.001,standard_L1_K512_mixed,0.05854572584451884,0.057240666352105826,0.04136965288463416,0.08148008707593125,0.0,3.4219999999999997
weak,8,2,0.005,512,0.001,topK20_K512_mixed,0.055361972733307216,0.05571459867093129,0.041187887750031224,0.07474576254785699,0.0,3.4219999999999997
weak,8,2,0.005,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,2,0.005,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,2,0.005,512,0.001,random_pair_delta_control,0.05613577091322319,0.05576248280813449,0.04186642408105667,0.06773889176522588,0.0,3.4219999999999997
weak,8,0,0.005,2048,0.001,standard_L1_K2048_mixed,0.06184650969264068,0.06362352105160568,0.04484727514217203,0.07390421198695932,0.0,3.4219999999999997
weak,8,0,0.005,2048,0.001,topK20_K2048_mixed,0.05907904044736849,0.057919238111760966,0.05249630801309681,0.07120622026115621,0.0,3.4219999999999997
weak,8,0,0.005,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,0,0.005,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,0,0.005,2048,0.001,random_pair_delta_control,0.0625150471937,0.060200473919213314,0.05519588997191508,0.07217900983558283,0.0,3.4219999999999997
weak,8,1,0.005,2048,0.001,standard_L1_K2048_mixed,0.05997109623868395,0.05827713749935159,0.056574848137312,0.06767894977879921,0.0,3.4219999999999997
weak,8,1,0.005,2048,0.001,topK20_K2048_mixed,0.06151713993719129,0.057564218890657895,0.053502420648186354,0.08505545068203679,0.0,3.4219999999999997
weak,8,1,0.005,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,1,0.005,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,1,0.005,2048,0.001,random_pair_delta_control,0.05956471736527543,0.060347668051495634,0.05407602833515161,0.0650979729123745,0.0,3.4219999999999997
weak,8,2,0.005,2048,0.001,standard_L1_K2048_mixed,0.06221912176367952,0.0655619355181779,0.04414648462128643,0.0752592128179981,0.0,3.4219999999999997
weak,8,2,0.005,2048,0.001,topK20_K2048_mixed,0.06461973867235252,0.06353055614615305,0.051883182439695,0.07696852410231969,0.0,3.4219999999999997
weak,8,2,0.005,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,2,0.005,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,2,0.005,2048,0.001,random_pair_delta_control,0.06182215158531357,0.06236542054993368,0.049153477297481894,0.07971520761215657,0.0,3.4219999999999997
weak,8,0,0.01,512,0.001,standard_L1_K512_mixed,0.05813176787719034,0.05833164723914745,0.032279833568733894,0.07537180244445119,0.0,3.4219999999999997
weak,8,0,0.01,512,0.001,topK20_K512_mixed,0.05306983330059021,0.05535901572792424,0.02754281120187844,0.0641125931053499,0.0,3.4219999999999997
weak,8,0,0.01,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,0,0.01,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,0,0.01,512,0.001,random_pair_delta_control,0.05706009364945793,0.055870889466926525,0.045177349673329203,0.07131416779003179,0.0,3.4219999999999997
weak,8,1,0.01,512,0.001,standard_L1_K512_mixed,0.05768231219571568,0.05724397802721071,0.04958905923498157,0.0671573840095497,0.0,3.4219999999999997
weak,8,1,0.01,512,0.001,topK20_K512_mixed,0.05821977300136292,0.05493331861832523,0.04636817049481294,0.0950990439196641,0.0,3.4219999999999997
weak,8,1,0.01,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,1,0.01,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,1,0.01,512,0.001,random_pair_delta_control,0.05648869312199987,0.05807956463018259,0.04268823705143869,0.06483227211389306,0.0,3.4219999999999997
weak,8,2,0.01,512,0.001,standard_L1_K512_mixed,0.05863444268907116,0.05719568740240493,0.04162426027244117,0.08140733495307877,0.0,3.4219999999999997
weak,8,2,0.01,512,0.001,topK20_K512_mixed,0.05650395547196772,0.0552963143520028,0.04742360556040063,0.07413645509472486,0.0,3.4219999999999997
weak,8,2,0.01,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,2,0.01,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,2,0.01,512,0.001,random_pair_delta_control,0.056262671157844044,0.05656294141662534,0.041613734444068955,0.06728907603240215,0.0,3.4219999999999997
weak,8,0,0.01,2048,0.001,standard_L1_K2048_mixed,0.06100477876891412,0.0624221690366767,0.042573120412925464,0.07429099606175854,0.0,3.4219999999999997
weak,8,0,0.01,2048,0.001,topK20_K2048_mixed,0.05956318535807208,0.05910195719167936,0.04622860608470666,0.07705140633446757,0.0,3.4219999999999997
weak,8,0,0.01,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,0,0.01,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,0,0.01,2048,0.001,random_pair_delta_control,0.06242978437457043,0.059723459114010405,0.05665530276541161,0.07237005019442976,0.0,3.4219999999999997
weak,8,1,0.01,2048,0.001,standard_L1_K2048_mixed,0.059624296250299705,0.05838965674759043,0.05546226744633516,0.06894676432906495,0.0,3.4219999999999997
weak,8,1,0.01,2048,0.001,topK20_K2048_mixed,0.06515944520826308,0.06360464356190845,0.05319856789378504,0.08479558143874447,0.0,3.4219999999999997
weak,8,1,0.01,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,1,0.01,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,1,0.01,2048,0.001,random_pair_delta_control,0.06080030615527683,0.06207872492187794,0.05302066495075755,0.06753284674264445,0.0,3.4219999999999997
weak,8,2,0.01,2048,0.001,standard_L1_K2048_mixed,0.062237801242904955,0.06464392107896162,0.04336532549473499,0.07741130821507237,0.0,3.4219999999999997
weak,8,2,0.01,2048,0.001,topK20_K2048_mixed,0.06300491585786354,0.057618758532471295,0.048110586031223236,0.10435657081729172,0.0,3.4219999999999997
weak,8,2,0.01,2048,0.001,delta_K2048,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,2,0.01,2048,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,2,0.01,2048,0.001,random_pair_delta_control,0.06246527424838405,0.062376372833444674,0.05118566461214888,0.07673125382668017,0.0,3.4219999999999997
weak,8,0,0.02,512,0.001,standard_L1_K512_mixed,0.05798783185675409,0.05846078903572877,0.032645779518945026,0.07564766951662813,0.0,3.4219999999999997
weak,8,0,0.02,512,0.001,topK20_K512_mixed,0.05675661718839571,0.058532027473390286,0.02739229822830243,0.06727382406429633,0.0,3.4219999999999997
weak,8,0,0.02,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,0,0.02,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,0,0.02,512,0.001,random_pair_delta_control,0.05713078095550293,0.05498733203010017,0.045810186829298584,0.0740051061368084,0.0,3.4219999999999997
weak,8,1,0.02,512,0.001,standard_L1_K512_mixed,0.05728619312402376,0.05748744462596383,0.05028969923901175,0.06686812026211546,0.0,3.4219999999999997
weak,8,1,0.02,512,0.001,topK20_K512_mixed,0.056024743835980925,0.052444615369535236,0.044653025477334365,0.09514907071694487,0.0,3.4219999999999997
weak,8,1,0.02,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,1,0.02,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,1,0.02,512,0.001,random_pair_delta_control,0.056858080533113906,0.05788599096418588,0.0418453581543483,0.06365160536371207,0.0,3.4219999999999997
weak,8,2,0.02,512,0.001,standard_L1_K512_mixed,0.05840403989272948,0.05697241599443901,0.041518804312843285,0.08138758389629469,0.0,3.4219999999999997
weak,8,2,0.02,512,0.001,topK20_K512_mixed,0.05614661758624662,0.056038849392456874,0.041194101593825014,0.07479026681110545,0.0,3.4219999999999997
weak,8,2,0.02,512,0.001,delta_K512,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,2,0.02,512,0.001,random_label_control,0.0,0.0,0.0,0.0,0.0,3.4219999999999997
weak,8,2,0.02,512,0.001,random_pair_delta_control,0.05590449855474285,0.056786068431880235,0.04096026023883829,0.06683959992514586,0.0,3.4219999999999997
weak,8,0,0.02,2048,0.001,standard_L1_K2048_mixed,0.06157464642460721,0.06352230930018025,0.04220707597343735,0.0767013127252095,0.0,3.4219999999999997
weak,8,0,0.02,2048,0.001,topK20_K2048_mixed,0.0627375092643366,0.06024067393416001,0.05213781253958406,0.0933051142122581,0.0,3.4219999999999997
weak,8,0,0.02,2048,0.001,delta_K2048,0.9696620390250299,0.987715669175643,0.9037416855061654,0.993816673403351,1.0,3.4219999999999997
weak,8,0,0.02,2048,0.001,random_label_control,0.0382911044575997,0.03165035477501582,0.02091434024410432,0.0747992899797242,0.0,3.4219999999999997
weak,8,0,0.02,2048,0.001,random_pair_delta_control,0.06343290259998738,0.062309666493134824,0.05445133195624825,0.07392283645541937,0.0,3.4219999999999997
weak,8,1,0.02,2048,0.001,standard_L1_K2048_mixed,0.05956100191913505,0.057850734119270754,0.0570655798586664,0.06829984896868004,0.0,3.4219999999999997
weak,8,1,0.02,2048,0.001,topK20_K2048_mixed,0.058812035166246,0.057419146730141125,0.053502420648220125,0.08183233593769419,0.0,3.4219999999999997
weak,8,1,0.02,2048,0.001,delta_K2048,0.9734941405788662,0.9877327351367186,0.9027409332202614,0.9929805233608392,1.0,3.4219999999999997
weak,8,1,0.02,2048,0.001,random_label_control,0.03496926976807181,0.03550057571036402,0.02152715609823402,0.047041370035306763,0.0,3.4219999999999997
weak,8,1,0.02,2048,0.001,random_pair_delta_control,0.06056905966092944,0.061488570664891384,0.055137877263327924,0.0662877640787402,0.0,3.4219999999999997
weak,8,2,0.02,2048,0.001,standard_L1_K2048_mixed,0.06259163024050338,0.06579210871280286,0.04433420300235154,0.07731889961130045,0.0,3.4219999999999997
weak,8,2,0.02,2048,0.001,topK20_K2048_mixed,0.06566203099274708,0.06218083355527136,0.053790683184419964,0.07956806491565689,0.0,3.4219999999999997
weak,8,2,0.02,2048,0.001,delta_K2048,0.9488271570513096,0.9675846075560319,0.8141830016570057,0.9930114076756025,1.0,3.4219999999999997
weak,8,2,0.02,2048,0.001,random_label_control,0.036332878427562096,0.03694793893849074,0.02511653730504872,0.04207568019252354,0.0,3.4219999999999997
weak,8,2,0.02,2048,0.001,random_pair_delta_control,0.06184894871805761,0.06301699337310333,0.05029506877357468,0.07741540463044008,0.0,3.4219999999999997
weak,8,0,0.05,512,0.001,standard_L1_K512_mixed,0.0579672640612983,0.05852958888544997,0.03322791686909588,0.07577615981267602,0.0,3.4219999999999997
weak,8,0,0.05,512,0.001,topK20_K512_mixed,0.05676592436128404,0.0579748555516299,0.034308762911393634,0.07327070097188622,0.0,3.4219999999999997
weak,8,0,0.05,512,0.001,delta_K512,0.9937436507320712,0.9937391566647158,0.9932747802860608,0.9942570828034522,1.0,3.4219999999999997
weak,8,0,0.05,512,0.001,random_label_control,0.04211205296453167,0.042521053528267565,0.02471088791045125,0.06399972392821077,0.0,3.4219999999999997
weak,8,0,0.05,512,0.001,random_pair_delta_control,0.05751253944682082,0.05572578331547745,0.0501223676411018,0.07431274058183782,0.0,3.4219999999999997
weak,8,1,0.05,512,0.001,standard_L1_K512_mixed,0.05727030748705009,0.05697214046042736,0.05009473105079703,0.06635743748835247,0.0,3.4219999999999997
weak,8,1,0.05,512,0.001,topK20_K512_mixed,0.05793851890414593,0.05505456825887532,0.044516276109356406,0.09517549287357689,0.0,3.4219999999999997
weak,8,1,0.05,512,0.001,delta_K512,0.9939932246251948,0.994027368331136,0.9931066947536881,0.9944642728989669,1.0,3.4219999999999997
weak,8,1,0.05,512,0.001,random_label_control,0.037196848698911995,0.035558763716149355,0.020824254519867948,0.04888383931306965,0.0,3.4219999999999997
weak,8,1,0.05,512,0.001,random_pair_delta_control,0.056316398123565634,0.057552113739861015,0.04146593289023627,0.06318295814729914,0.0,3.4219999999999997
weak,8,2,0.05,512,0.001,standard_L1_K512_mixed,0.058730172714218085,0.057505394284494776,0.04198726183087681,0.08145571798900877,0.0,3.4219999999999997
weak,8,2,0.05,512,0.001,topK20_K512_mixed,0.055720586409361596,0.05420869855037223,0.04116763674801278,0.07424437596484619,0.0,3.4219999999999997
weak,8,2,0.05,512,0.001,delta_K512,0.9936430273144046,0.9936565324471078,0.9932143992810439,0.9941856577994562,1.0,3.4219999999999997
weak,8,2,0.05,512,0.001,random_label_control,0.035230504917688456,0.03410927715830582,0.025583959594505552,0.04644215913830393,0.0,3.4219999999999997
weak,8,2,0.05,512,0.001,random_pair_delta_control,0.05555429644148162,0.05658082187710321,0.04048429313911307,0.0680536471581923,0.0,3.4219999999999997
weak,8,0,0.05,2048,0.001,standard_L1_K2048_mixed,0.061844899536016004,0.0640169982587808,0.042539995856176044,0.07610622863316317,0.0,3.4219999999999997
weak,8,0,0.05,2048,0.001,topK20_K2048_mixed,0.0646594173474466,0.06490693922940083,0.0538876663210582,0.08120815325873336,0.0,3.4219999999999997
weak,8,0,0.05,2048,0.001,delta_K2048,0.9941916570574563,0.9942098204423679,0.9933377158197036,0.995238493463742,1.0,3.4219999999999997
weak,8,0,0.05,2048,0.001,random_label_control,0.04644664166204882,0.04414235871738821,0.028694677665813174,0.0827431627285425,0.0,3.4219999999999997
weak,8,0,0.05,2048,0.001,random_pair_delta_control,0.06192760339391238,0.06020902596388518,0.05410749532033144,0.07223683439494251,0.0,3.4219999999999997
weak,8,1,0.05,2048,0.001,standard_L1_K2048_mixed,0.05920373737097738,0.058199766393446706,0.053620315517093904,0.06845485931942312,0.0,3.4219999999999997
weak,8,1,0.05,2048,0.001,topK20_K2048_mixed,0.06334983300920838,0.058946468161713894,0.048712183692558246,0.08276868131419572,0.0,3.4219999999999997
weak,8,1,0.05,2048,0.001,delta_K2048,0.9941376562984446,0.9941460566135831,0.9936299169866718,0.9945702588896759,1.0,3.4219999999999997
weak,8,1,0.05,2048,0.001,random_label_control,0.0432951159950443,0.04477867521950725,0.03293549314528825,0.05447185945039404,0.0,3.4219999999999997
weak,8,1,0.05,2048,0.001,random_pair_delta_control,0.059546677757942625,0.06100657510579294,0.053835167270028426,0.06702260012322112,0.0,3.4219999999999997
weak,8,2,0.05,2048,0.001,standard_L1_K2048_mixed,0.062022424773912566,0.06425354282143933,0.04445609361629851,0.07852492699570304,0.0,3.4219999999999997
weak,8,2,0.05,2048,0.001,topK20_K2048_mixed,0.06145220526282606,0.05857928820291716,0.041700640894412375,0.07861247285016919,0.0,3.4219999999999997
weak,8,2,0.05,2048,0.001,delta_K2048,0.993880077606384,0.9940814575921146,0.9928000630026165,0.99441152938041,1.0,3.4219999999999997
weak,8,2,0.05,2048,0.001,random_label_control,0.040031873661156264,0.04033968954222594,0.03220718059469856,0.04772623782227178,0.0,3.4219999999999997
weak,8,2,0.05,2048,0.001,random_pair_delta_control,0.06272766515163622,0.06399685635809013,0.05102541604936658,0.07983158737340046,0.0,3.4219999999999997
weak,8,0,0.1,512,0.001,standard_L1_K512_mixed,0.05786937039577446,0.05896490342035085,0.03337048789361168,0.07625226450309518,0.0,3.4219999999999997
weak,8,0,0.1,512,0.001,topK20_K512_mixed,0.0571366743890833,0.05737655436435614,0.03926238729598307,0.0805518622033367,0.0,3.4219999999999997
weak,8,0,0.1,512,0.001,delta_K512,0.9938104904187586,0.9937170656335881,0.9934574167576902,0.9942776527907237,1.0,3.4219999999999997
weak,8,0,0.1,512,0.001,random_label_control,0.03982506893563005,0.0386614138562737,0.02063619811290996,0.06400306520250847,0.0,3.4219999999999997
weak,8,0,0.1,512,0.001,random_pair_delta_control,0.05735829949777891,0.05388836556956962,0.05101777569469118,0.07109569658243466,0.0,3.4219999999999997
weak,8,1,0.1,512,0.001,standard_L1_K512_mixed,0.057165726744556423,0.05691213108234966,0.0502561060687343,0.06667257697935348,0.0,3.4219999999999997
weak,8,1,0.1,512,0.001,topK20_K512_mixed,0.05751548948406617,0.05349876015637967,0.04603348539403593,0.0954932801747117,0.0,3.4219999999999997
weak,8,1,0.1,512,0.001,delta_K512,0.9939956053164906,0.9939969074458075,0.9936862340533271,0.9943723683741714,1.0,3.4219999999999997
weak,8,1,0.1,512,0.001,random_label_control,0.041607959984887304,0.04066691113553576,0.02794596277813447,0.06234102329669206,0.0,3.4219999999999997
weak,8,1,0.1,512,0.001,random_pair_delta_control,0.057611976830422004,0.05858574694032902,0.043804529189455245,0.06512084403694562,0.0,3.4219999999999997
weak,8,2,0.1,512,0.001,standard_L1_K512_mixed,0.05900833193743554,0.05761225277235037,0.04258280113535319,0.08198996365318709,0.0,3.4219999999999997
weak,8,2,0.1,512,0.001,topK20_K512_mixed,0.05554654722415808,0.0541896707077969,0.04117785295834103,0.07487681729498694,0.0,3.4219999999999997
weak,8,2,0.1,512,0.001,delta_K512,0.9936526969636089,0.9936374770133609,0.9931640989235908,0.9941016787793898,1.0,3.4219999999999997
weak,8,2,0.1,512,0.001,random_label_control,0.034046492130254256,0.03458729283136617,0.02558438968586667,0.04320267389472141,0.0,3.4219999999999997
weak,8,2,0.1,512,0.001,random_pair_delta_control,0.05626621530471371,0.05683101798128635,0.04060436971584084,0.06714392081387102,0.0,3.4219999999999997
weak,8,0,0.1,2048,0.001,standard_L1_K2048_mixed,0.06196630588823909,0.06292749028027807,0.042726459048601895,0.07570149248154324,0.0,3.4219999999999997
