source,condition,condition_label,direction_group,layer,seed,signal_scale,sae_latents,concept_id,concept,allocation_score,public_sae_id,best_public_latent
internal,delta,Your paired delta,strong,4,0.0,0.05,2048.0,0,sports,0.6063172221183777,,
internal,delta,Your paired delta,strong,4,0.0,0.05,2048.0,1,technology,0.6535961270332337,,
internal,delta,Your paired delta,strong,4,0.0,0.05,2048.0,2,science,0.7577337265014649,,
internal,delta,Your paired delta,strong,4,0.0,0.05,2048.0,3,music,0.7071618556976318,,
internal,delta,Your paired delta,strong,4,0.0,0.05,2048.0,4,weather,0.8291301131248474,,
internal,delta,Your paired delta,strong,4,0.0,0.05,2048.0,5,food,0.6787939190864563,,
internal,rand_pair,Your random-pair,strong,4,0.0,0.05,2048.0,0,sports,0.18170450627803797,,
internal,rand_pair,Your random-pair,strong,4,0.0,0.05,2048.0,1,technology,0.2649903178215027,,
internal,rand_pair,Your random-pair,strong,4,0.0,0.05,2048.0,2,science,0.2155950605869293,,
internal,rand_pair,Your random-pair,strong,4,0.0,0.05,2048.0,3,music,0.22107805311679835,,
internal,rand_pair,Your random-pair,strong,4,0.0,0.05,2048.0,4,weather,0.23568345904350277,,
internal,rand_pair,Your random-pair,strong,4,0.0,0.05,2048.0,5,food,0.18186739981174466,,
internal,std_L1,Your L1 mixed,strong,4,0.0,0.05,512.0,0,sports,0.27997187376022337,,
internal,std_L1,Your L1 mixed,strong,4,0.0,0.05,512.0,1,technology,0.28391039371490473,,
internal,std_L1,Your L1 mixed,strong,4,0.0,0.05,512.0,2,science,0.30924372076988216,,
internal,std_L1,Your L1 mixed,strong,4,0.0,0.05,512.0,3,music,0.275424063205719,,
internal,std_L1,Your L1 mixed,strong,4,0.0,0.05,512.0,4,weather,0.2860129594802856,,
internal,std_L1,Your L1 mixed,strong,4,0.0,0.05,512.0,5,food,0.18527362942695613,,
internal,topK20,Your TopK mixed,strong,4,0.0,0.05,512.0,0,sports,0.23884003758430478,,
internal,topK20,Your TopK mixed,strong,4,0.0,0.05,512.0,1,technology,0.2527962803840637,,
internal,topK20,Your TopK mixed,strong,4,0.0,0.05,512.0,2,science,0.2631037592887878,,
internal,topK20,Your TopK mixed,strong,4,0.0,0.05,512.0,3,music,0.2192526757717132,,
internal,topK20,Your TopK mixed,strong,4,0.0,0.05,512.0,4,weather,0.280259108543396,,
internal,topK20,Your TopK mixed,strong,4,0.0,0.05,512.0,5,food,0.18069509267807005,,
internal,delta,Your paired delta,strong,4,0.0,0.05,512.0,0,sports,0.9811609268188477,,
internal,delta,Your paired delta,strong,4,0.0,0.05,512.0,1,technology,0.995453131198883,,
internal,delta,Your paired delta,strong,4,0.0,0.05,512.0,2,science,0.9324795246124268,,
internal,delta,Your paired delta,strong,4,0.0,0.05,512.0,3,music,0.9923158049583435,,
internal,delta,Your paired delta,strong,4,0.0,0.05,512.0,4,weather,0.9636250138282776,,
internal,delta,Your paired delta,strong,4,0.0,0.05,512.0,5,food,0.9684644103050232,,
internal,rand_pair,Your random-pair,strong,4,0.0,0.05,512.0,0,sports,0.21756110787391658,,
internal,rand_pair,Your random-pair,strong,4,0.0,0.05,512.0,1,technology,0.25554957985877985,,
internal,rand_pair,Your random-pair,strong,4,0.0,0.05,512.0,2,science,0.2629393815994262,,
internal,rand_pair,Your random-pair,strong,4,0.0,0.05,512.0,3,music,0.24006800949573512,,
internal,rand_pair,Your random-pair,strong,4,0.0,0.05,512.0,4,weather,0.2330034554004669,,
internal,rand_pair,Your random-pair,strong,4,0.0,0.05,512.0,5,food,0.2110341668128967,,
internal,std_L1,Your L1 mixed,strong,4,1.0,0.05,2048.0,0,sports,0.2508149296045303,,
internal,std_L1,Your L1 mixed,strong,4,1.0,0.05,2048.0,1,technology,0.20231013000011439,,
internal,std_L1,Your L1 mixed,strong,4,1.0,0.05,2048.0,2,science,0.2173496156930923,,
internal,std_L1,Your L1 mixed,strong,4,1.0,0.05,2048.0,3,music,0.21558772027492518,,
internal,std_L1,Your L1 mixed,strong,4,1.0,0.05,2048.0,4,weather,0.239119279384613,,
internal,std_L1,Your L1 mixed,strong,4,1.0,0.05,2048.0,5,food,0.17253714799880976,,
internal,topK20,Your TopK mixed,strong,4,1.0,0.05,2048.0,0,sports,0.19145052134990687,,
internal,topK20,Your TopK mixed,strong,4,1.0,0.05,2048.0,1,technology,0.2255890846252441,,
internal,topK20,Your TopK mixed,strong,4,1.0,0.05,2048.0,2,science,0.20595288276672363,,
internal,topK20,Your TopK mixed,strong,4,1.0,0.05,2048.0,3,music,0.2165493488311767,,
internal,topK20,Your TopK mixed,strong,4,1.0,0.05,2048.0,4,weather,0.2386894971132278,,
internal,topK20,Your TopK mixed,strong,4,1.0,0.05,2048.0,5,food,0.1847112476825714,,
internal,delta,Your paired delta,strong,4,1.0,0.05,2048.0,0,sports,0.6059860467910767,,
internal,delta,Your paired delta,strong,4,1.0,0.05,2048.0,1,technology,0.7353885293006897,,
internal,delta,Your paired delta,strong,4,1.0,0.05,2048.0,2,science,0.5327700495719909,,
internal,delta,Your paired delta,strong,4,1.0,0.05,2048.0,3,music,0.7578683376312256,,
internal,delta,Your paired delta,strong,4,1.0,0.05,2048.0,4,weather,0.5812737584114075,,
internal,delta,Your paired delta,strong,4,1.0,0.05,2048.0,5,food,0.7772924065589905,,
internal,rand_pair,Your random-pair,strong,4,1.0,0.05,2048.0,0,sports,0.22586153149604798,,
internal,rand_pair,Your random-pair,strong,4,1.0,0.05,2048.0,1,technology,0.20306398570537568,,
internal,rand_pair,Your random-pair,strong,4,1.0,0.05,2048.0,2,science,0.18926188647747036,,
internal,rand_pair,Your random-pair,strong,4,1.0,0.05,2048.0,3,music,0.20711523294448847,,
internal,rand_pair,Your random-pair,strong,4,1.0,0.05,2048.0,4,weather,0.19512071907520287,,
internal,rand_pair,Your random-pair,strong,4,1.0,0.05,2048.0,5,food,0.16144705712795254,,
internal,std_L1,Your L1 mixed,strong,4,1.0,0.05,512.0,0,sports,0.28979408144950863,,
internal,std_L1,Your L1 mixed,strong,4,1.0,0.05,512.0,1,technology,0.26417927742004393,,
internal,std_L1,Your L1 mixed,strong,4,1.0,0.05,512.0,2,science,0.29040545225143427,,
internal,std_L1,Your L1 mixed,strong,4,1.0,0.05,512.0,3,music,0.32957288026809695,,
internal,std_L1,Your L1 mixed,strong,4,1.0,0.05,512.0,4,weather,0.3874331474304199,,
internal,std_L1,Your L1 mixed,strong,4,1.0,0.05,512.0,5,food,0.213793334364891,,
internal,topK20,Your TopK mixed,strong,4,1.0,0.05,512.0,0,sports,0.20716836452484128,,
internal,topK20,Your TopK mixed,strong,4,1.0,0.05,512.0,1,technology,0.3887915790081024,,
internal,topK20,Your TopK mixed,strong,4,1.0,0.05,512.0,2,science,0.273776650428772,,
internal,topK20,Your TopK mixed,strong,4,1.0,0.05,512.0,3,music,0.2951781094074249,,
internal,topK20,Your TopK mixed,strong,4,1.0,0.05,512.0,4,weather,0.19347308278083797,,
internal,topK20,Your TopK mixed,strong,4,1.0,0.05,512.0,5,food,0.19881372749805445,,
internal,delta,Your paired delta,strong,4,1.0,0.05,512.0,0,sports,0.9889612793922424,,
internal,delta,Your paired delta,strong,4,1.0,0.05,512.0,1,technology,0.9927546858787538,,
internal,delta,Your paired delta,strong,4,1.0,0.05,512.0,2,science,0.9761633276939392,,
internal,delta,Your paired delta,strong,4,1.0,0.05,512.0,3,music,0.9999999165534973,,
internal,delta,Your paired delta,strong,4,1.0,0.05,512.0,4,weather,0.9935271859169006,,
internal,delta,Your paired delta,strong,4,1.0,0.05,512.0,5,food,0.9862091541290283,,
internal,rand_pair,Your random-pair,strong,4,1.0,0.05,512.0,0,sports,0.22894470989704133,,
internal,rand_pair,Your random-pair,strong,4,1.0,0.05,512.0,1,technology,0.24707317054271694,,
internal,rand_pair,Your random-pair,strong,4,1.0,0.05,512.0,2,science,0.2748991191387176,,
internal,rand_pair,Your random-pair,strong,4,1.0,0.05,512.0,3,music,0.22047900259494776,,
internal,rand_pair,Your random-pair,strong,4,1.0,0.05,512.0,4,weather,0.22841841280460354,,
internal,rand_pair,Your random-pair,strong,4,1.0,0.05,512.0,5,food,0.18025661110877986,,
internal,std_L1,Your L1 mixed,strong,4,2.0,0.05,2048.0,0,sports,0.2082817435264587,,
internal,std_L1,Your L1 mixed,strong,4,2.0,0.05,2048.0,1,technology,0.2704359650611877,,
internal,std_L1,Your L1 mixed,strong,4,2.0,0.05,2048.0,2,science,0.22028593122959134,,
internal,std_L1,Your L1 mixed,strong,4,2.0,0.05,2048.0,3,music,0.2070265918970108,,
internal,std_L1,Your L1 mixed,strong,4,2.0,0.05,2048.0,4,weather,0.23077524304389954,,
internal,std_L1,Your L1 mixed,strong,4,2.0,0.05,2048.0,5,food,0.16422929763793942,,
internal,topK20,Your TopK mixed,strong,4,2.0,0.05,2048.0,0,sports,0.23045620322227472,,
internal,topK20,Your TopK mixed,strong,4,2.0,0.05,2048.0,1,technology,0.2427009642124176,,
internal,topK20,Your TopK mixed,strong,4,2.0,0.05,2048.0,2,science,0.20335336327552792,,
internal,topK20,Your TopK mixed,strong,4,2.0,0.05,2048.0,3,music,0.2048640191555023,,
internal,topK20,Your TopK mixed,strong,4,2.0,0.05,2048.0,4,weather,0.18888951539993282,,
internal,topK20,Your TopK mixed,strong,4,2.0,0.05,2048.0,5,food,0.22002916932106015,,
internal,delta,Your paired delta,strong,4,2.0,0.05,2048.0,0,sports,0.6607846736907959,,
internal,delta,Your paired delta,strong,4,2.0,0.05,2048.0,1,technology,0.537492835521698,,
internal,delta,Your paired delta,strong,4,2.0,0.05,2048.0,2,science,0.5833988547325134,,
internal,delta,Your paired delta,strong,4,2.0,0.05,2048.0,3,music,0.7597714185714721,,
internal,delta,Your paired delta,strong,4,2.0,0.05,2048.0,4,weather,0.6192395210266113,,
internal,delta,Your paired delta,strong,4,2.0,0.05,2048.0,5,food,0.6560969352722168,,
internal,rand_pair,Your random-pair,strong,4,2.0,0.05,2048.0,0,sports,0.22211048603057856,,
internal,rand_pair,Your random-pair,strong,4,2.0,0.05,2048.0,1,technology,0.2141689538955688,,
internal,rand_pair,Your random-pair,strong,4,2.0,0.05,2048.0,2,science,0.24465958178043362,,
internal,rand_pair,Your random-pair,strong,4,2.0,0.05,2048.0,3,music,0.2205684125423431,,
internal,rand_pair,Your random-pair,strong,4,2.0,0.05,2048.0,4,weather,0.2071022361516952,,
internal,rand_pair,Your random-pair,strong,4,2.0,0.05,2048.0,5,food,0.1661287188529968,,
internal,std_L1,Your L1 mixed,strong,4,2.0,0.05,512.0,0,sports,0.27500808238983154,,
internal,std_L1,Your L1 mixed,strong,4,2.0,0.05,512.0,1,technology,0.3209447741508484,,
internal,std_L1,Your L1 mixed,strong,4,2.0,0.05,512.0,2,science,0.3412806749343872,,
internal,std_L1,Your L1 mixed,strong,4,2.0,0.05,512.0,3,music,0.3252370059490204,,
internal,std_L1,Your L1 mixed,strong,4,2.0,0.05,512.0,4,weather,0.267458438873291,,
internal,std_L1,Your L1 mixed,strong,4,2.0,0.05,512.0,5,food,0.23637619018554687,,
internal,topK20,Your TopK mixed,strong,4,2.0,0.05,512.0,0,sports,0.2311494410037994,,
internal,topK20,Your TopK mixed,strong,4,2.0,0.05,512.0,1,technology,0.25607714354991906,,
internal,topK20,Your TopK mixed,strong,4,2.0,0.05,512.0,2,science,0.2625698029994964,,
internal,topK20,Your TopK mixed,strong,4,2.0,0.05,512.0,3,music,0.19238893091678616,,
internal,topK20,Your TopK mixed,strong,4,2.0,0.05,512.0,4,weather,0.21668687462806696,,
internal,topK20,Your TopK mixed,strong,4,2.0,0.05,512.0,5,food,0.18950500488281247,,
internal,delta,Your paired delta,strong,4,2.0,0.05,512.0,0,sports,0.9817070126533508,,
internal,delta,Your paired delta,strong,4,2.0,0.05,512.0,1,technology,0.9866126775741577,,
internal,delta,Your paired delta,strong,4,2.0,0.05,512.0,2,science,0.9856535792350769,,
internal,delta,Your paired delta,strong,4,2.0,0.05,512.0,3,music,0.9963330507278443,,
internal,delta,Your paired delta,strong,4,2.0,0.05,512.0,4,weather,0.9895294308662415,,
internal,delta,Your paired delta,strong,4,2.0,0.05,512.0,5,food,0.9855203032493591,,
internal,rand_pair,Your random-pair,strong,4,2.0,0.05,512.0,0,sports,0.22824470400810237,,
internal,rand_pair,Your random-pair,strong,4,2.0,0.05,512.0,1,technology,0.24206760227680202,,
internal,rand_pair,Your random-pair,strong,4,2.0,0.05,512.0,2,science,0.2505376875400543,,
internal,rand_pair,Your random-pair,strong,4,2.0,0.05,512.0,3,music,0.2681044280529022,,
internal,rand_pair,Your random-pair,strong,4,2.0,0.05,512.0,4,weather,0.23699038028717037,,
internal,rand_pair,Your random-pair,strong,4,2.0,0.05,512.0,5,food,0.20643687248229975,,
public_sae,public_sae,Public JB SAE,strong,4,,,,0,sports,0.5476490259170532,blocks.5.hook_resid_pre,10567.0
public_sae,public_sae,Public JB SAE,strong,4,,,,1,technology,0.5278722047805786,blocks.5.hook_resid_pre,4683.0
public_sae,public_sae,Public JB SAE,strong,4,,,,2,science,0.45291343331336975,blocks.5.hook_resid_pre,17886.0
public_sae,public_sae,Public JB SAE,strong,4,,,,3,music,0.5296947956085205,blocks.5.hook_resid_pre,18664.0
public_sae,public_sae,Public JB SAE,strong,4,,,,4,weather,0.44189968705177307,blocks.5.hook_resid_pre,19631.0
public_sae,public_sae,Public JB SAE,strong,4,,,,5,food,0.5224407315254211,blocks.5.hook_resid_pre,11197.0
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,2048.0,0,random_0,0.1375791102647781,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,2048.0,1,random_1,0.14200780689716336,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,2048.0,2,random_2,0.12672887742519376,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,2048.0,3,random_3,0.14597848951816556,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,2048.0,4,random_4,0.12439007610082622,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,2048.0,5,random_5,0.15975599288940426,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,2048.0,6,random_6,0.12309248298406597,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,2048.0,7,random_7,0.14212504327297207,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,2048.0,8,random_8,0.13262243866920467,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,2048.0,9,random_9,0.14487020373344417,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,2048.0,0,random_0,0.13025549352169036,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,2048.0,1,random_1,0.13470903337001797,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,2048.0,2,random_2,0.11590885818004606,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,2048.0,3,random_3,0.14302187561988827,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,2048.0,4,random_4,0.1304517984390258,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,2048.0,5,random_5,0.1171958968043327,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,2048.0,6,random_6,0.1104149460792541,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,2048.0,7,random_7,0.13041095435619354,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,2048.0,8,random_8,0.1214283779263496,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,2048.0,9,random_9,0.1214831322431564,,
internal,delta,Your paired delta,random,4,0.0,0.05,2048.0,0,random_0,0.5605680704116821,,
internal,delta,Your paired delta,random,4,0.0,0.05,2048.0,1,random_1,0.5441662669181824,,
internal,delta,Your paired delta,random,4,0.0,0.05,2048.0,2,random_2,0.5471921920776367,,
internal,delta,Your paired delta,random,4,0.0,0.05,2048.0,3,random_3,0.5487115621566773,,
internal,delta,Your paired delta,random,4,0.0,0.05,2048.0,4,random_4,0.6067919254302978,,
internal,delta,Your paired delta,random,4,0.0,0.05,2048.0,5,random_5,0.6013704776763916,,
internal,delta,Your paired delta,random,4,0.0,0.05,2048.0,6,random_6,0.7275973200798035,,
internal,delta,Your paired delta,random,4,0.0,0.05,2048.0,7,random_7,0.4640357196331024,,
internal,delta,Your paired delta,random,4,0.0,0.05,2048.0,8,random_8,0.5051397740840912,,
internal,delta,Your paired delta,random,4,0.0,0.05,2048.0,9,random_9,0.5312510848045349,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,2048.0,0,random_0,0.14108081758022306,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,2048.0,1,random_1,0.17360982894897456,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,2048.0,2,random_2,0.13795126080512998,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,2048.0,3,random_3,0.1268043875694275,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,2048.0,4,random_4,0.12547531276941296,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,2048.0,5,random_5,0.12142598479986189,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,2048.0,6,random_6,0.11874578893184658,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,2048.0,7,random_7,0.12036430984735487,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,2048.0,8,random_8,0.11037227660417555,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,2048.0,9,random_9,0.12423516958951944,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,512.0,0,random_0,0.10906175822019573,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,512.0,1,random_1,0.12345979064702983,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,512.0,2,random_2,0.13064975142478935,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,512.0,3,random_3,0.11873956322669979,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,512.0,4,random_4,0.1138371109962463,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,512.0,5,random_5,0.1385411739349365,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,512.0,6,random_6,0.12248655706644054,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,512.0,7,random_7,0.14562254250049586,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,512.0,8,random_8,0.12055083513259883,,
internal,std_L1,Your L1 mixed,random,4,0.0,0.05,512.0,9,random_9,0.12474094033241268,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,512.0,0,random_0,0.11561208069324487,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,512.0,1,random_1,0.11275370568037031,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,512.0,2,random_2,0.1070009171962738,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,512.0,3,random_3,0.13010090291500087,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,512.0,4,random_4,0.1150933131575584,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,512.0,5,random_5,0.13791889846324915,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,512.0,6,random_6,0.1263927817344665,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,512.0,7,random_7,0.11339880526065824,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,512.0,8,random_8,0.11667977273464196,,
internal,topK20,Your TopK mixed,random,4,0.0,0.05,512.0,9,random_9,0.12684856951236725,,
internal,delta,Your paired delta,random,4,0.0,0.05,512.0,0,random_0,0.9748795986175537,,
internal,delta,Your paired delta,random,4,0.0,0.05,512.0,1,random_1,0.9480792164802552,,
internal,delta,Your paired delta,random,4,0.0,0.05,512.0,2,random_2,0.9254632711410522,,
internal,delta,Your paired delta,random,4,0.0,0.05,512.0,3,random_3,0.9934536814689636,,
internal,delta,Your paired delta,random,4,0.0,0.05,512.0,4,random_4,0.9104740858078003,,
internal,delta,Your paired delta,random,4,0.0,0.05,512.0,5,random_5,0.9630461692810058,,
internal,delta,Your paired delta,random,4,0.0,0.05,512.0,6,random_6,0.9461062908172607,,
internal,delta,Your paired delta,random,4,0.0,0.05,512.0,7,random_7,0.9999998927116394,,
internal,delta,Your paired delta,random,4,0.0,0.05,512.0,8,random_8,0.9963715195655822,,
internal,delta,Your paired delta,random,4,0.0,0.05,512.0,9,random_9,0.9299544334411621,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,512.0,0,random_0,0.12001615017652507,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,512.0,1,random_1,0.11785583943128582,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,512.0,2,random_2,0.09201055914163586,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,512.0,3,random_3,0.11815251559019084,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,512.0,4,random_4,0.11039765030145643,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,512.0,5,random_5,0.10491162240505217,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,512.0,6,random_6,0.1282956004142761,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,512.0,7,random_7,0.09778144061565396,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,512.0,8,random_8,0.10688944011926646,,
internal,rand_pair,Your random-pair,random,4,0.0,0.05,512.0,9,random_9,0.12909176051616664,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,2048.0,0,random_0,0.13713284432888026,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,2048.0,1,random_1,0.11898117512464519,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,2048.0,2,random_2,0.12258846610784528,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,2048.0,3,random_3,0.12169540822505949,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,2048.0,4,random_4,0.12692093551158903,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,2048.0,5,random_5,0.13281568586826323,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,2048.0,6,random_6,0.12622115612030024,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,2048.0,7,random_7,0.14079141020774838,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,2048.0,8,random_8,0.14384468495845792,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,2048.0,9,random_9,0.1134676158428192,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,2048.0,0,random_0,0.12067358642816536,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,2048.0,1,random_1,0.13877811431884762,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,2048.0,2,random_2,0.12925836741924282,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,2048.0,3,random_3,0.12482201904058454,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,2048.0,4,random_4,0.12168038487434378,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,2048.0,5,random_5,0.14272231757640835,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,2048.0,6,random_6,0.131985130906105,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,2048.0,7,random_7,0.12706787884235377,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,2048.0,8,random_8,0.10723629891872402,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,2048.0,9,random_9,0.12589189708232873,,
internal,delta,Your paired delta,random,4,1.0,0.05,2048.0,0,random_0,0.7066244840621948,,
internal,delta,Your paired delta,random,4,1.0,0.05,2048.0,1,random_1,0.5317042708396912,,
internal,delta,Your paired delta,random,4,1.0,0.05,2048.0,2,random_2,0.45374021530151365,,
internal,delta,Your paired delta,random,4,1.0,0.05,2048.0,3,random_3,0.519806444644928,,
internal,delta,Your paired delta,random,4,1.0,0.05,2048.0,4,random_4,0.5718228578567505,,
internal,delta,Your paired delta,random,4,1.0,0.05,2048.0,5,random_5,0.4875479757785797,,
internal,delta,Your paired delta,random,4,1.0,0.05,2048.0,6,random_6,0.5800273060798645,,
internal,delta,Your paired delta,random,4,1.0,0.05,2048.0,7,random_7,0.5651020169258117,,
internal,delta,Your paired delta,random,4,1.0,0.05,2048.0,8,random_8,0.5078666806221008,,
internal,delta,Your paired delta,random,4,1.0,0.05,2048.0,9,random_9,0.5991591095924378,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,2048.0,0,random_0,0.11970862448215477,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,2048.0,1,random_1,0.12110501676797865,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,2048.0,2,random_2,0.11499054729938504,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,2048.0,3,random_3,0.1222852081060409,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,2048.0,4,random_4,0.12807264626026152,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,2048.0,5,random_5,0.11824600696563717,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,2048.0,6,random_6,0.10578090995550152,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,2048.0,7,random_7,0.12847502827644347,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,2048.0,8,random_8,0.13258593976497646,,
internal,rand_pair,Your random-pair,random,4,1.0,0.05,2048.0,9,random_9,0.12321864217519755,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,512.0,0,random_0,0.11784412711858745,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,512.0,1,random_1,0.11889610737562176,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,512.0,2,random_2,0.10842505544424053,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,512.0,3,random_3,0.14034976363182067,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,512.0,4,random_4,0.12499120384454723,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,512.0,5,random_5,0.09621376544237134,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,512.0,6,random_6,0.1155826926231384,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,512.0,7,random_7,0.12593625783920284,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,512.0,8,random_8,0.10546592622995372,,
internal,std_L1,Your L1 mixed,random,4,1.0,0.05,512.0,9,random_9,0.14863876998424524,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,512.0,0,random_0,0.14798144102096553,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,512.0,1,random_1,0.11649055480957027,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,512.0,2,random_2,0.10405103266239162,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,512.0,3,random_3,0.11120617389678951,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,512.0,4,random_4,0.12124331444501876,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,512.0,5,random_5,0.1577564775943756,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,512.0,6,random_6,0.1136182323098182,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,512.0,7,random_7,0.10697631388902659,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,512.0,8,random_8,0.10620525330305094,,
internal,topK20,Your TopK mixed,random,4,1.0,0.05,512.0,9,random_9,0.10551910698413847,,
internal,delta,Your paired delta,random,4,1.0,0.05,512.0,0,random_0,0.9612086892127991,,
internal,delta,Your paired delta,random,4,1.0,0.05,512.0,1,random_1,0.9576655507087708,,
internal,delta,Your paired delta,random,4,1.0,0.05,512.0,2,random_2,0.9623826026916504,,
internal,delta,Your paired delta,random,4,1.0,0.05,512.0,3,random_3,0.9779734253883362,,
internal,delta,Your paired delta,random,4,1.0,0.05,512.0,4,random_4,0.9191333413124084,,
internal,delta,Your paired delta,random,4,1.0,0.05,512.0,5,random_5,0.9754241704940796,,
